Walking
10396,-13848,-8356,7210,-12680,-8580
12420,-7556,-9088,10547,-6211,-10017
11588,-10520,-5348,6227,-4884,1392
10316,-7452,-7140,3294,-2078,-3974
11744,-10644,-7868,1350,-1518,-3360
10448,-9444,-5832,-1281,1089,-728
10340,-10816,-4976,433,-2228,-621
12164,-10476,-6712,2005,-4433,-3560
12344,-10532,-8212,246,-7525,-4521
11288,-6768,-8544,2507,-6782,-5964
10724,-10896,-9312,149,-4588,-351
10356,-9308,-6820,4778,-3709,-3548
13096,-3888,-9548,540,-772,-2862
11872,-9156,-9116,2837,-4247,-145
12624,-8268,-9360,3948,-3287,-749
11840,-8292,-8412,4378,-1513,-2404
11944,-9256,-9888,7591,-4970,-6798
10720,-6900,-6164,1400,-1885,-2918
11292,-13532,-8548,1396,-643,-4494
10996,-10104,-7276,-594,2189,-745
10324,-9776,-6020,1192,375,-531
11520,-8888,-7248,785,-1963,203
12508,-9656,-7728,829,-2877,-503
13480,-9028,-8404,2567,-3936,-814
12916,-5720,-7088,-3124,1129,2996
12320,-10240,-11048,-5767,2913,4455
11868,-7140,-8304,-6680,7107,2625
10708,-9412,-9848,-5860,7794,4211
9924,-8132,-9256,200,4984,561
10688,-7260,-8752,823,371,136
11904,-10084,-10736,2357,-1741,3126
11832,-8872,-7920,-497,621,991
10080,-10952,-6988,-277,495,-1619
10508,-8808,-5108,-42,890,-2066
10872,-9536,-5980,-377,-1165,-1364
11724,-9664,-7224,-3350,-2055,248
12392,-11548,-10368,-2919,-4622,-2576
12084,-6156,-8640,170,-2828,-667
12224,-8524,-10880,-4568,2399,3211
9780,-9824,-9512,-1499,3325,2019
10176,-7384,-8268,1203,680,-363
12368,-7324,-10100,62,-2527,2161
11916,-8948,-9876,-2319,-1348,3354
11676,-12228,-9700,2418,-2322,-3194
11552,-8776,-8852,9344,-3307,-4997
9112,-7856,-6796,2094,1172,-2367
11168,-9428,-6500,3465,-2614,-4831
11976,-9152,-6480,-1291,-2046,251
10944,-10432,-5832,-1340,-155,-290
12336,-10780,-6636,-1473,-2227,-1384
16220,-14284,-13888,3307,-7837,-1514
11656,-8820,-9056,1263,-217,-1635
12380,-9516,-9116,-665,6387,-1800
10820,-8884,-7520,-149,4762,-2167
10592,-7056,-8240,555,3749,553
10840,-9564,-6696,4461,471,1454
11868,-8832,-8576,5273,-3529,-329
12272,-7988,-7432,2815,-2873,713
15064,-14072,-18628,5371,-6532,1016
10304,-6288,-1384,2673,-2065,-4666
10944,-12160,-5924,-1479,-2501,3885
10908,-9880,-4768,1603,-5041,-4653
11648,-10904,-4396,642,-5252,-1957
11660,-10244,-5216,-5270,-2264,532
11576,-10736,-6636,-1865,-4808,-663
15932,-11952,-11624,1669,-7587,-4318
12160,-10992,-8436,-3330,-115,-3362
12232,-11300,-10384,5388,7120,-6305
10376,-9604,-8204,3885,6592,-5299
9972,-7468,-7120,6559,2204,-933
10984,-6732,-7524,4048,-3137,2071
11728,-8972,-5996,1996,-7909,2960
13344,-11852,-10116,8053,-13256,-2670
8840,-7192,-4400,1535,-5631,-473
11200,-9696,-6916,5045,-8955,-6355
11408,-9772,-6504,-1714,-6571,-46
11724,-11020,-7048,-798,-3709,-2031
12912,-11504,-6600,-1529,-3161,-1831
12780,-11976,-8204,-1243,-3650,-2971
13036,-9372,-8972,4743,-1956,-2696
10404,-10696,-10080,-212,4384,-4126
10972,-9688,-11648,2039,7130,-3825
9500,-8980,-8580,2132,5811,-5204
9936,-7436,-8088,3749,2495,-1937
10332,-7732,-8456,3661,-2135,-665
11288,-9200,-8060,766,-7155,2376
13784,-10900,-9512,9209,-10337,-2879
10880,-7968,-5120,-2156,-3794,3175
11328,-11212,-4312,1534,-2053,-2767
10812,-9916,-5004,1586,-3132,-4033
11248,-9704,-5548,2018,-5149,-4127
11632,-10072,-7088,-1293,-5747,-3292
12040,-8976,-7168,7125,-5278,-4629
13180,-8172,-7448,3091,-305,-10159
12968,-10896,-11156,-72,6785,-2523
9620,-10608,-8392,11216,3242,-10643
11812,-6192,-7420,8761,297,-3747
11916,-5092,-5480,5720,-4022,730
13380,-11068,-4128,16121,-16243,-4914
19736,-2392,-8976,15752,-6151,-7012
16884,-11064,-12264,3036,-6214,-5636
12700,-8100,-4044,4465,2959,3713
7816,-8144,-5956,-150,5320,-929
11348,-8160,-2248,2181,-5787,-3801
10536,-12400,-5620,-2442,-6128,4157
