8552,-4712,14424,-4436,-269,-130
10636,-7452,11796,-7120,815,460
6256,-8108,12496,-5918,1458,2771
8356,-9376,11484,-516,-89,176
7936,-8984,12356,-1380,-649,-99
8284,-8908,11576,-3000,489,558
9288,-9884,11704,-7310,3845,914
7740,-10740,9092,-11732,979,1050
6460,-12236,8560,-4646,4119,-2364
6920,-13528,7900,-2522,-21,1307
5736,-14292,7828,661,-264,-831
6196,-12580,8716,2126,-711,-382
6856,-13256,8952,1191,-541,242
7128,-12260,10412,2237,-1280,-1199
7080,-11412,7764,1838,-2396,-2523
7692,-10928,10316,427,-2398,-1433
8284,-11480,9724,3313,-2,-78
8356,-11416,9656,3416,-443,582
8476,-10152,10668,4227,-11,659
8140,-10264,11404,3996,-85,-954
7868,-8844,11808,308,-1934,-344
8572,-8600,11840,1673,-793,-115
8620,-8576,12012,153,-384,-336
8568,-8892,11392,-333,657,239
8284,-9252,12320,678,3595,-1273
7164,-8648,13156,267,1792,-689
7640,-8908,12956,-719,-171,178
7452,-9200,12704,-643,-620,188
7804,-6964,12404,131,1038,1539
6996,-9160,12640,-87,528,-855
6744,-9532,12880,432,1036,-1198
6520,-8780,12952,-421,-550,580
7112,-8904,12900,-44,109,-279
6608,-8764,12932,-101,602,-1214
6800,-8780,12844,-784,-640,445
6644,-9056,12816,-562,-675,-26
6884,-8940,12652,-757,-178,203
6804,-8808,12644,509,-183,-405
7004,-8960,12480,-461,-333,-244
6960,-9240,12560,-619,-1015,-223
7088,-9288,12264,-756,-1325,672
6976,-9360,12332,1197,614,626
6904,-9476,12716,477,664,27
6712,-8980,13076,-178,-221,-17
6544,-9820,12636,1610,-697,-136
7296,-9196,14800,1517,-594,-349
8096,-7344,11632,65,-81,751
6000,-10092,13052,-3628,511,1796
8288,-11344,12680,-210,-1501,1019
8256,-10788,10684,7940,2070,-2221
4972,-4888,11248,7582,2971,-2480
3444,-10492,11212,4138,-2437,-4799
6960,-4208,14932,13529,3298,-7596
13352,200,18808,-10715,7792,2168
2368,-8092,14256,-3791,19560,-3192
-5520,-44,24436,-32768,32767,-32768
6736,-8616,16856,-16432,-5619,-4990
15992,-9052,972,32767,4235,12313
7016,-6856,13008,2581,1545,-3784
8196,2956,14084,4614,-3825,-538
10348,3508,13172,6164,7255,-2535
5648,3364,16572,4221,8093,-7517
4552,-1168,14672,2347,7614,-6906
344,3356,13056,6287,4602,-6533
3028,4188,14648,2852,-6874,-3381
4524,3248,14152,-5369,-9492,-4076
5972,10888,19116,5114,-8895,839
